Token,Symbol,Name,exch_seg
18112,364D160824-TB,364D160824,NSE
23287,925IHFL26B-YQ,925IHFL26B,NSE
19111,NBIFIN-EQ,NBIFIN,NSE
25395,PANAMAPET-BL,PANAMAPET,NSE
9218,820IBHL25-YO,820IBHL25,NSE
24438,EFFWA-ST,EFFWA,NSE
6817,695GS2061-GS,695GS2061,NSE
12442,HCC-BL,HCC,NSE
14802,ABSLFTUJRG-MF,ABSLFTUJRG,NSE
3607,UNIVCABLES-EQ,UNIVCABLES,NSE
22144,718WB35-SG,718WB35,NSE
17927,BAYERCROP-EQ,BAYERCROP,NSE
21274,774KA36-SG,774KA36,NSE
25900,MINDACORP-BL,MINDACORP,NSE
17063,HMAAGRO-BL,HMAAGRO,NSE
19579,ACSAL-SM,ACSAL,NSE
22160,717CG30-SG,717CG30,NSE
22768,810TCHFL27-ND,810TCHFL27,NSE
22125,719TN30-SG,719TN30,NSE
6417,KRITI-EQ,KRITI,NSE
23206,745MH37-SG,745MH37,NSE
12270,BLUEDART-BL,BLUEDART,NSE
21225,910TCAP28-NA,910TCAP28,NSE
1342,SGBN28VIII-GB,SGBN28VIII,NSE
11603,781UP34-SG,781UP34,NSE
1086,66UP30-SG,66UP30,NSE
12719,RKFORGE-BL,RKFORGE,NSE
15147,AGUL-SM,AGUL,NSE
15121,SVLL-EQ,SVLL,NSE
12139,REMSONSIND-BL,REMSONSIND,NSE
8651,SFMP61GR-MF,SFMP61GR,NSE
24004,743TN32-SG,743TN32,NSE
10257,792AP42A-SG,792AP42A,NSE
7634,SHREERAMA-BE,SHREERAMA,NSE
20877,PSPPROJECT-EQ,PSPPROJECT,NSE
20841,765NBFID38-N0,765NBFID38,NSE
22030,722AP30-SG,722AP30,NSE
14274,766SK33-SG,766SK33,NSE
17675,ALOKINDS-EQ,ALOKINDS,NSE
2913,693SK31-SG,693SK31,NSE
17281,SENCO-BL,SENCO,NSE
8493,724SK32-SG,724SK32,NSE
5524,628GJ27-SG,628GJ27,NSE
6361,708WB41-SG,708WB41,NSE
23806,ABSLPSE-EQ,ABSLPSE,NSE
99926053,Nifty GS 11 15Yr,NIFTY GS 11 15YR,NSE
17460,736RJ41-SG,736RJ41,NSE
1936,582BR26-SG,582BR26,NSE
1164,NEWGEN-EQ,NEWGEN,NSE
7662,850IIFL27-NA,850IIFL27,NSE
19413,ROSSARI-BL,ROSSARI,NSE
20666,656AP31-SG,656AP31,NSE
19235,IMFA-EQ,IMFA,NSE
9516,SFMP1DD-MF,SFMP1DD,NSE
12666,762AS32-SG,762AS32,NSE
20954,RKDL-BE,RKDL,NSE
1364,649GJ29-SG,649GJ29,NSE
7713,718AP40-SG,718AP40,NSE
8687,MUKTAARTS-EQ,MUKTAARTS,NSE
8401,SGBMAR30X-GB,SGBMAR30X,NSE
9741,PARADEEP-EQ,PARADEEP,NSE
110,SHAREINDIA-BL,SHAREINDIA,NSE
8654,MOLOWVOL-EQ,MOLOWVOL,NSE
20986,940IHFL26B-Y6,940IHFL26B,NSE
5763,SANSERA-BL,SANSERA,NSE
7880,AUTOBEES-EQ,AUTOBEES,NSE
14896,AKI-BL,AKI,NSE
9673,MEDICO-BE,MEDICO,NSE
20288,658KA30-SG,658KA30,NSE
20289,ROCKINGDCE-SM,ROCKINGDCE,NSE
14092,767AS33A-SG,767AS33A,NSE
8873,CHOICEIN-BL,CHOICEIN,NSE
11345,AFFLE-BL,AFFLE,NSE
3387,SMLISUZU-EQ,SMLISUZU,NSE
11919,MSPL-EQ,MSPL,NSE
8151,DEVIT-BL,DEVIT,NSE
20830,MOIL-EQ,MOIL,NSE
24333,738PN34-SG,738PN34,NSE
13497,965IHFL25C-N0,965IHFL25C,NSE
22742,744CG29-SG,744CG29,NSE
23631,754AS34-SG,754AS34,NSE
10530,SHARDAMOTR-EQ,SHARDAMOTR,NSE
23193,744TN34A-SG,744TN34A,NSE
15095,756RJ33-SG,756RJ33,NSE
23179,KRYSTAL-BL,KRYSTAL,NSE
22411,668WB30-SG,668WB30,NSE
817,DCW-EQ,DCW,NSE
14437,777JK35-SG,777JK35,NSE
14355,758KL49-SG,758KL49,NSE
19277,EMAMIREAL-EQ,EMAMIREAL,NSE
21276,777HR36-SG,777HR36,NSE
19086,ITBEES-BL,ITBEES,NSE
15212,PPAP-BL,PPAP,NSE
6262,SELMC-EQ,SELMC,NSE
12542,AAATECH-BE,AAATECH,NSE
173,673SK30-SG,673SK30,NSE
6711,IVC-EQ,IVC,NSE
1491,IFCI-EQ,IFCI,NSE
23643,747KL50-SG,747KL50,NSE
7196,BBETF0432-EQ,BBETF0432,NSE
15085,SILVERETF-EQ,SILVERETF,NSE
20476,774AS33A-SG,774AS33A,NSE
10720,76TN32-SG,76TN32,NSE
13371,SGL-BL,SGL,NSE
21430,THEINVEST-BL,THEINVEST,NSE
23587,749AP40-SG,749AP40,NSE
2388,NELCO-EQ,NELCO,NSE
14156,768GJ30-SG,768GJ30,NSE
2988,SANDESH-EQ,SANDESH,NSE
12841,11NSETEST-EQ,11NSETEST,NSE
17427,GLOBUSSPR-BL,GLOBUSSPR,NSE
21918,503KL24-SG,503KL24,NSE
23851,UFIS2QPRR5-MF,UFIS2QPRR5,NSE
913,EQUITASBNK-EQ,EQUITASBNK,NSE
2976,SURYODAY-BL,SURYODAY,NSE
21735,737GR2054-GS,737GR2054,NSE
4422,INDIANCARD-EQ,INDIANCARD,NSE
12405,GOLDIAM-BL,GOLDIAM,NSE
17187,CYIENTDLM-EQ,CYIENTDLM,NSE
3767,704TS51-SG,704TS51,NSE
14304,FSL-EQ,FSL,NSE
7376,HPAL-EQ,HPAL,NSE
22692,744CG30-SG,744CG30,NSE
21348,IBLFL-SM,IBLFL,NSE
20903,813PNBH33-N0,813PNBH33,NSE
22506,767KL43-SG,767KL43,NSE
22670,RPTECH-EQ,RPTECH,NSE
13657,ANLON-SM,ANLON,NSE
8530,GMRP&UI-BL,GMRP&UI,NSE
16652,739TS39-SG,739TS39,NSE
8777,H1876D46RQ-MF,H1876D46RQ,NSE
10568,RAMAPHO-EQ,RAMAPHO,NSE
2263,BANDHANBNK-EQ,BANDHANBNK,NSE
22410,663KA30-SG,663KA30,NSE
104,SHAREINDIA-EQ,SHAREINDIA,NSE
8327,717BR32-SG,717BR32,NSE
22096,709UP30-SG,709UP30,NSE
23673,747HP33-SG,747HP33,NSE
3422,745IGT26-NC,745IGT26,NSE
919,EIHOTEL-EQ,EIHOTEL,NSE
8346,GSEC5IETF-BL,GSEC5IETF,NSE
31107,DBSTOCKBRO-EQ,DBSTOCKBRO,NSE
16939,734TN43-SG,734TN43,NSE
13272,JKCEMENT-BL,JKCEMENT,NSE
24182,734AP35-SG,734AP35,NSE
22065,788RJ32-SG,788RJ32,NSE
21163,773KA35A-SG,773KA35A,NSE
620,699WB35-SG,699WB35,NSE
16999,TPHQ-BL,TPHQ,NSE
14554,774UP37-SG,774UP37,NSE
22209,688TS25-SG,688TS25,NSE
2140,694UP31-SG,694UP31,NSE
20917,724AS30-SG,724AS30,NSE
19751,364D311024-TB,364D311024,NSE
22438,68GS2060-GS,68GS2060,NSE
10744,737NTPC35C-NA,737NTPC35C,NSE
8689,734UK32-SG,734UK32,NSE
10876,HDFCSILVER-EQ,HDFCSILVER,NSE
22533,DHTL-SM,DHTL,NSE
14650,779JK35-SG,779JK35,NSE
2518,BCLIND-BL,BCLIND,NSE
23582,75AP32-SG,75AP32,NSE
23815,742HR34-SG,742HR34,NSE
23111,18MVL27-N0,18MVL27,NSE
21899,705KL30-SG,705KL30,NSE
20478,771KA36-SG,771KA36,NSE
20572,635AP27-SG,635AP27,NSE
2012,546PY25-SG,546PY25,NSE
18162,BPF02RMR-MF,BPF02RMR,NSE
21004,PSB-BL,PSB,NSE
8196,712KA37-SG,712KA37,NSE
12030,ACI-BL,ACI,NSE
23361,890MFL27-NK,890MFL27,NSE
5971,659CG28-SG,659CG28,NSE
618,675KA33A-SG,675KA33A,NSE
99926041,Nifty CPSE,NIFTY CPSE,NSE
11802,HPIL-BL,HPIL,NSE
10464,ARVSMART-BL,ARVSMART,NSE
15265,743TS33-SG,743TS33,NSE
20947,772JK43-SG,772JK43,NSE
24099,739PN33-SG,739PN33,NSE
5189,STYLAMIND-BL,STYLAMIND,NSE
11952,739NHAI26-N8,739NHAI26,NSE
7020,SHIVALIK-BL,SHIVALIK,NSE
11060,KSOLVES-EQ,KSOLVES,NSE
12982,MODIRUBBER-BL,MODIRUBBER,NSE
17003,739TN53-SG,739TN53,NSE
9537,727GS2026-GS,727GS2026,NSE
6947,GANECOS-BL,GANECOS,NSE
12066,CYBERTECH-BL,CYBERTECH,NSE
29556,BSLIFQPIDG-MF,BSLIFQPIDG,NSE
11094,755BR32-SG,755BR32,NSE
11310,905IH24A-YU,905IH24A,NSE
1677,HGINFRA-BL,HGINFRA,NSE
24129,807NIIF29-N3,807NIIF29,NSE
22643,799TCL34-ND,799TCL34,NSE
15368,CIFCZC25A-N1,CIFCZC25A,NSE
14680,GUJAPOLLO-BL,GUJAPOLLO,NSE
4093,GS121224C-GS,GS121224C,NSE
12223,ATFL-BL,ATFL,NSE
12225,ATUL-BL,ATUL,NSE
13175,NITINSPIN-EQ,NITINSPIN,NSE
7314,696UP31-SG,696UP31,NSE
8010,62RJ26-SG,62RJ26,NSE
5295,PRITIKAUTO-BL,PRITIKAUTO,NSE
22935,PLATIND-BL,PLATIND,NSE
24108,GPECO-SM,GPECO,NSE
5545,706KL39-SG,706KL39,NSE
3079,698PY33-SG,698PY33,NSE
12338,DWARKESH-BL,DWARKESH,NSE
14103,76JK35-SG,76JK35,NSE
11208,KANDARP-SM,KANDARP,NSE
9044,JSLL-ST,JSLL,NSE
7869,RAMCOSYS-BE,RAMCOSYS,NSE
17266,ARMANFIN-BL,ARMANFIN,NSE
2839,MAHICKRA-SM,MAHICKRA,NSE
1006,675KA35-SG,675KA35,NSE
22426,TOTAL-BL,TOTAL,NSE
24014,BOROSCI-EQ,BOROSCI,NSE
22944,755DDL39-N0,755DDL39,NSE
8352,712TN30-SG,712TN30,NSE
18922,743TN53A-SG,743TN53A,NSE
14745,ADVANIHOTR-EQ,ADVANIHOTR,NSE
17875,GODREJPROP-EQ,GODREJPROP,NSE
15039,CERA-EQ,CERA,NSE
10325,SKP-SM,SKP,NSE
12906,ZENSARTECH-BL,ZENSARTECH,NSE
11352,955IHFL27-Z5,955IHFL27,NSE
20696,718GJ30-SG,718GJ30,NSE
22346,ALPL30IETF-BL,ALPL30IETF,NSE
23192,747CG33-SG,747CG33,NSE
22695,745AS31-SG,745AS31,NSE
6671,SIGACHI-BL,SIGACHI,NSE
10261,SGBJUN27-GB,SGBJUN27,NSE
21647,639AP26-SG,639AP26,NSE
2406,NEULANDLAB-EQ,NEULANDLAB,NSE
6883,833GS2036-GS,833GS2036,NSE
18708,KEL-SM,KEL,NSE
20394,774RJ33A-SG,774RJ33A,NSE
21051,73HP30-SG,73HP30,NSE
21920,705MN30-SG,705MN30,NSE
17197,PAKKA-EQ,PAKKA,NSE
19279,THEJO-EQ,THEJO,NSE
19482,771UK33-SG,771UK33,NSE
14925,PURVA-BL,PURVA,NSE
3457,795IGT31-NI,795IGT31,NSE
12677,PNC-BL,PNC,NSE
22752,747MH36-SG,747MH36,NSE
17115,743TS50-SG,743TS50,NSE
14971,710GR2028-GS,710GR2028,NSE
16641,729HP31-SG,729HP31,NSE
1313,HARRMALAYA-EQ,HARRMALAYA,NSE
2595,3PLAND-EQ,3PLAND,NSE
23982,8277SMF27-N5,8277SMF27,NSE
9039,UFO-EQ,UFO,NSE
5891,699KL36-SG,699KL36,NSE
7360,SETFNN50-BL,SETFNN50,NSE
10394,785PN32-SG,785PN32,NSE
22915,935PEL26-N4,935PEL26,NSE
16838,801TCH28-N7,801TCH28,NSE
12210,APOLLOTYRE-BL,APOLLOTYRE,NSE
24061,UTFIAIPRRI-MF,UTFIAIPRRI,NSE
31128,810IRFC27-N2,810IRFC27,NSE
23459,K2INFRA-SM,K2INFRA,NSE
20788,MOTISONS-EQ,MOTISONS,NSE
23990,9CIFL34-NX,9CIFL34,NSE
4992,SHARDACROP-EQ,SHARDACROP,NSE
15274,CORDSCABLE-BL,CORDSCABLE,NSE
20310,717HR29-SG,717HR29,NSE
19606,77KA34-SG,77KA34,NSE
21840,DIAMONDYD-EQ,DIAMONDYD,NSE
1214,DELTAMAGNT-EQ,DELTAMAGNT,NSE
5987,693KA32-SG,693KA32,NSE
12787,SPMLINFRA-BL,SPMLINFRA,NSE
23942,94IHFL27-ZG,94IHFL27,NSE
210,NMFINQRAG1-MF,NMFINQRAG1,NSE
13643,ELECON-EQ,ELECON,NSE
6077,AIROLAM-BL,AIROLAM,NSE
15414,TITAGARH-EQ,TITAGARH,NSE
21997,703NL30-SG,703NL30,NSE
20929,JALAN-SM,JALAN,NSE
31840,SREEL-BL,SREEL,NSE
21161,692BR32-SG,692BR32,NSE
23930,888IHFL26A-ZC,888IHFL26A,NSE
7097,84GS2024-GS,84GS2024,NSE
13656,ALICON-EQ,ALICON,NSE
2303,HAL-EQ,HAL,NSE
20535,BAJEL-BL,BAJEL,NSE
23351,749KL36-SG,749KL36,NSE
17638,ZYDUSWELL-BL,ZYDUSWELL,NSE
6286,GULPOLY-EQ,GULPOLY,NSE
14932,ISMTLTD-EQ,ISMTLTD,NSE
14839,779HP38-SG,779HP38,NSE
15222,PATINTLOG-BL,PATINTLOG,NSE
12462,IFCI-BL,IFCI,NSE
14616,SIMBHALS-BE,SIMBHALS,NSE
17669,744AP43-SG,744AP43,NSE
12691,PTC-BL,PTC,NSE
10692,NIFTYQLITY-BL,NIFTYQLITY,NSE
19203,SGBNOV24-GB,SGBNOV24,NSE
18118,THANGAMAYL-EQ,THANGAMAYL,NSE
22300,549RJ25-SG,549RJ25,NSE
20283,IREDA-BL,IREDA,NSE
6487,708AP40-SG,708AP40,NSE
24184,PIIND-EQ,PIIND,NSE
8926,VERANDA-BL,VERANDA,NSE
1480,REPL-EQ,REPL,NSE
2407,718HR41-SG,718HR41,NSE
12667,76GJ32-SG,76GJ32,NSE
11253,WELSPUNLIV-EQ,WELSPUNLIV,NSE
9941,ONEPOINT-BL,ONEPOINT,NSE
9881,CUBEXTUB-BE,CUBEXTUB,NSE
8442,H1861D46DD-MF,H1861D46DD,NSE
12120,NORBTEAEXP-BL,NORBTEAEXP,NSE
12892,WHEELS-BL,WHEELS,NSE
3880,SOMANYCERA-EQ,SOMANYCERA,NSE
8498,735JH38-SG,735JH38,NSE
24001,743AP46-SG,743AP46,NSE
31141,COMPUSOFT-BL,COMPUSOFT,NSE
12309,CONSOFINVT-BL,CONSOFINVT,NSE
17898,VINSYS-SM,VINSYS,NSE
23242,950IIFL27-Y2,950IIFL27,NSE
15377,PDMJEPAPER-EQ,PDMJEPAPER,NSE
1939,662GA31-SG,662GA31,NSE
8130,705MZ29-SG,705MZ29,NSE
1453,654KA30-SG,654KA30,NSE
48,HAPPSTMNDS-EQ,HAPPSTMNDS,NSE
11658,79NHIT35-N1,79NHIT35,NSE
17704,QUESS-EQ,QUESS,NSE
20722,754AS28A-SG,754AS28A,NSE
263,ATUL-EQ,ATUL,NSE
22033,655RJ55-SG,655RJ55,NSE
147,GODREJAGRO-BL,GODREJAGRO,NSE
13624,762KL53-SG,762KL53,NSE
13270,JKCEMENT-EQ,JKCEMENT,NSE
17541,DAMODARIND-EQ,DAMODARIND,NSE
17684,SHRITECH-SM,SHRITECH,NSE
11779,ACEINTEG-EQ,ACEINTEG,NSE
10726,INDIAMART-EQ,INDIAMART,NSE
5022,SVPGLOB-BL,SVPGLOB,NSE
27306,SAMPANN-BL,SAMPANN,NSE
10470,782SK32-SG,782SK32,NSE
23834,80650SFL26-N1,80650SFL26,NSE
14334,HSCL-EQ,HSCL,NSE
24081,TOP100CASE-EQ,TOP100CASE,NSE
20065,902IHFL26A-NM,902IHFL26A,NSE
972,64KA30C-SG,64KA30C,NSE
5181,SFMP47GD-MF,SFMP47GD,NSE
22602,PFS-EQ,PFS,NSE
14086,IGPL-EQ,IGPL,NSE
12323,DATAMATICS-BL,DATAMATICS,NSE
14064,ASMS-EQ,ASMS,NSE
17801,LLOYDSENGG-EQ,LLOYDSENGG,NSE
14271,768BR33-SG,768BR33,NSE
10560,NAVKARCORP-BL,NAVKARCORP,NSE
776,656MH30-SG,656MH30,NSE
4924,HINDCON-BE,HINDCON,NSE
22980,MUKKA-EQ,MUKKA,NSE
1136,GTECJAINX-BL,GTECJAINX,NSE
8308,SGBJAN27-GB,SGBJAN27,NSE
15300,VIRINCHI-BL,VIRINCHI,NSE
24015,BOROSCI-BL,BOROSCI,NSE
12928,BIOFILCHEM-BL,BIOFILCHEM,NSE
23768,902MFL27-NO,902MFL27,NSE
9427,SILVERTUC-BL,SILVERTUC,NSE
18681,744AP36-SG,744AP36,NSE
12101,HDFCNIFIT-EQ,HDFCNIFIT,NSE
9385,PNCINFRA-EQ,PNCINFRA,NSE
21982,735MP29-SG,735MP29,NSE
11335,93IHFL25-Z1,93IHFL25,NSE
21504,SIS-BL,SIS,NSE
6052,BMETRICS-SM,BMETRICS,NSE
12507,JAYSREETEA-BL,JAYSREETEA,NSE
22215,722AP31-SG,722AP31,NSE
11981,765PN42-SG,765PN42,NSE
18067,BPF02IQD-MF,BPF02IQD,NSE
9711,771AP32-SG,771AP32,NSE
11399,SALZERELEC-EQ,SALZERELEC,NSE
8191,709RJ32-SG,709RJ32,NSE
11324,833IHFL24-YX,833IHFL24,NSE
14359,77AP28-SG,77AP28,NSE
16809,736TS41-SG,736TS41,NSE
10520,CONS-BL,CONS,NSE
20731,763ML32-SG,763ML32,NSE
12890,WELCORP-BL,WELCORP,NSE
3196,678AP38-SG,678AP38,NSE
17332,364D180724-TB,364D180724,NSE
5474,697KL31-SG,697KL31,NSE
23489,BHARTIHEXA-EQ,BHARTIHEXA,NSE
3095,INDOSTAR-BL,INDOSTAR,NSE
24062,364D120625-TB,364D120625,NSE
9277,889IBHL27-YT,889IBHL27,NSE
11789,GOYALALUM-BE,GOYALALUM,NSE
99926000,Nifty 50,NIFTY,NSE
4594,KOTHARIPET-EQ,KOTHARIPET,NSE
6302,APOLSINHOT-EQ,APOLSINHOT,NSE
10252,782WB32-SG,782WB32,NSE
18538,744TS45-SG,744TS45,NSE
7867,643RJ27-SG,643RJ27,NSE
31184,MCX-BL,MCX,NSE
1143,SDL24BEES-EQ,SDL24BEES,NSE
2943,686PY34-SG,686PY34,NSE
17820,QUAL30IETF-BL,QUAL30IETF,NSE
24226,STANLEY-EQ,STANLEY,NSE
22435,HDFCNIFBAN-BL,HDFCNIFBAN,NSE
19588,BSE-BL,BSE,NSE
22553,CIF27-NM,CIF27,NSE
17796,TREL-BL,TREL,NSE
16708,GOKUL-BL,GOKUL,NSE
3391,696TS51-SG,696TS51,NSE
99926023,Nifty Pharma,NIFTY PHARMA,NSE
23356,752UP39-SG,752UP39,NSE
19000,744WB42-SG,744WB42,NSE
15358,NAHARCAP-BL,NAHARCAP,NSE
17755,SHILPAMED-BL,SHILPAMED,NSE
4520,GS220240C-GS,GS220240C,NSE
9518,11DLSL25A-Y3,11DLSL25A,NSE
3763,707RJ46-SG,707RJ46,NSE
12316,CGPOWER-BL,CGPOWER,NSE
2496,ORIENTPPR-EQ,ORIENTPPR,NSE
19290,MOM50-BL,MOM50,NSE
2759,716UP31-SG,716UP31,NSE
13465,955IHFL25-ZU,955IHFL25,NSE
23463,71GS2034-GS,71GS2034,NSE
4877,679WB28-SG,679WB28,NSE
17635,ZYDUSWELL-EQ,ZYDUSWELL,NSE
3011,WONDERLA-BL,WONDERLA,NSE
12447,AGI-BL,AGI,NSE
5567,70AP39A-SG,70AP39A,NSE
20972,888IHFL25B-Y2,888IHFL25B,NSE
23974,1025IHF34A-ZT,1025IHF34A,NSE
11559,HDFC1359DD-MF,HDFC1359DD,NSE
9438,776AP32-SG,776AP32,NSE
1315,GALAXYSURF-EQ,GALAXYSURF,NSE
14115,NETWORK18-BL,NETWORK18,NSE
12301,769GA32A-SG,769GA32A,NSE
10981,74GS2062-GS,74GS2062,NSE
20563,DOLLAR-BL,DOLLAR,NSE
9099,748PN42-SG,748PN42,NSE
8774,H1876D46DQ-MF,H1876D46DQ,NSE
13379,761TN32A-SG,761TN32A,NSE
9046,AGROPHOS-EQ,AGROPHOS,NSE
3724,VSTIND-EQ,VSTIND,NSE
12522,JPPOWER-BL,JPPOWER,NSE
10447,UNITDSPR-EQ,UNITDSPR,NSE
14005,925ICCL24A-NE,925ICCL24A,NSE
5212,10IIFL28-N4,10IIFL28,NSE
2730,669MP25-SG,669MP25,NSE
22706,744TS46-SG,744TS46,NSE
19966,858HUDCO29-NC,858HUDCO29,NSE
1012,676MP40-SG,676MP40,NSE
3238,682ML31-SG,682ML31,NSE
12760,SIEMENS-BL,SIEMENS,NSE
8966,HARDWYN-BL,HARDWYN,NSE
6354,NIFTYETF-BL,NIFTYETF,NSE
22992,74MH35-SG,74MH35,NSE
24294,PCCL-ST,PCCL,NSE
16836,83TCHF25-N6,83TCHF25,NSE
16834,82TCHF25-N5,82TCHF25,NSE
12358,EVEREADY-BL,EVEREADY,NSE
13953,LIQUID1-BL,LIQUID1,NSE
23218,742KL64-SG,742KL64,NSE
14599,GSLSU-EQ,GSLSU,NSE
14336,HDFC2638DQ-MF,HDFC2638DQ,NSE
12019,SATINDLTD-BL,SATINDLTD,NSE
14335,HDFC2638DG-MF,HDFC2638DG,NSE
22141,731WB34-SG,731WB34,NSE
21934,76MH30-SG,76MH30,NSE
23480,SINCLAIR-EQ,SINCLAIR,NSE
21551,SMSLIFE-EQ,SMSLIFE,NSE
19410,ROSSARI-EQ,ROSSARI,NSE
13460,905IHFL25-ZT,905IHFL25,NSE
22448,645GJ30-SG,645GJ30,NSE
203,ASHAPURMIN-EQ,ASHAPURMIN,NSE
6973,DMCC-EQ,DMCC,NSE
14917,TAKE-EQ,TAKE,NSE
11006,LIQUIDBEES-EQ,LIQUIDBEES,NSE
628,CESC-EQ,CESC,NSE
19618,772TN33-SG,772TN33,NSE
11731,CONSOFINVT-EQ,CONSOFINVT,NSE
21963,711MP30-SG,711MP30,NSE
12488,INGERRAND-BL,INGERRAND,NSE
19003,364D270924-TB,364D270924,NSE
14407,RAJTV-BE,RAJTV,NSE
2331,JAYNECOIND-EQ,JAYNECOIND,NSE
23689,SLONE-SM,SLONE,NSE
1901,CUMMINSIND-EQ,CUMMINSIND,NSE
2616,SEAMECLTD-EQ,SEAMECLTD,NSE
7152,684BR30-SG,684BR30,NSE
10358,DGCONTENT-BE,DGCONTENT,NSE
10939,JUNIORBEES-EQ,JUNIORBEES,NSE
11320,LICNETFN50-BL,LICNETFN50,NSE
12045,ADROITINFO-BL,ADROITINFO,NSE
16758,KDL-SM,KDL,NSE
12845,TTKPRESTIG-BL,TTKPRESTIG,NSE
24268,ESTER-BL,ESTER,NSE
1695,662UP30-SG,662UP30,NSE
16861,SINDHUTRAD-BL,SINDHUTRAD,NSE
21339,STEELXIND-EQ,STEELXIND,NSE
23438,TAC-SM,TAC,NSE
16810,LOTUSEYE-BL,LOTUSEYE,NSE
2312,HAL-BL,HAL,NSE
21254,LOWVOLIETF-EQ,LOWVOLIETF,NSE
18824,IBHF25A-BH,IBHF25A,NSE
17372,DRONE-SM,DRONE,NSE
395,BEML-EQ,BEML,NSE
20576,830ABFL26-N7,830ABFL26,NSE
20831,MUTHOOTMF-EQ,MUTHOOTMF,NSE
2230,693GJ31-SG,693GJ31,NSE
23250,759IRDA34-NC,759IRDA34,NSE
20483,763JK53A-SG,763JK53A,NSE
18632,879IBHFL26-NC,879IBHFL26,NSE
24340,736AP45-SG,736AP45,NSE
18843,NIRAJISPAT-BL,NIRAJISPAT,NSE
14742,AXSENSEX-EQ,AXSENSEX,NSE
12344,EIMCOELECO-BL,EIMCOELECO,NSE
22442,UTIBANKETF-BL,UTIBANKETF,NSE
6951,LINC-EQ,LINC,NSE
6969,GOCOLORS-BL,GOCOLORS,NSE
14117,755TN53-SG,755TN53,NSE
8197,712PN37-SG,712PN37,NSE
13477,87IHFL25-ZV,87IHFL25,NSE
10847,771AP39-SG,771AP39,NSE
23870,738TN33-SG,738TN33,NSE
13745,GTLINFRA-EQ,GTLINFRA,NSE
15199,MANAKSIA-EQ,MANAKSIA,NSE
3355,SFMP43DR-MF,SFMP43DR,NSE
11697,791UP37-SG,791UP37,NSE
19581,UGARSUGAR-BL,UGARSUGAR,NSE
14180,NSLNISP-EQ,NSLNISP,NSE
8944,RITCO-EQ,RITCO,NSE
6484,706JK33-SG,706JK33,NSE
13484,98IHFL27-ZX,98IHFL27,NSE
15376,CIFCZC28A-N5,CIFCZC28A,NSE
12856,UNIONBANK-BL,UNIONBANK,NSE
7710,714WB32-SG,714WB32,NSE
1535,667TS50-SG,667TS50,NSE
2771,719KA40-SG,719KA40,NSE
10514,UTINIFTETF-BL,UTINIFTETF,NSE
4555,GS220261C-GS,GS220261C,NSE
11868,63MOONS-EQ,63MOONS,NSE
6545,NYKAA-EQ,NYKAA,NSE
25308,UFIQIPRGVI-MF,UFIQIPRGVI,NSE
22853,BSLIQPIRG-MF,BSLIQPIRG,NSE
6226,SIKKO-BE,SIKKO,NSE
12698,RAJSREESUG-BL,RAJSREESUG,NSE
11214,NOIDATOLL-BE,NOIDATOLL,NSE
1910,663PN51-SG,663PN51,NSE
13576,MANUGRAPH-BL,MANUGRAPH,NSE
11505,785AS32A-SG,785AS32A,NSE
6643,SJS-EQ,SJS,NSE
12055,BPL-BL,BPL,NSE
14036,940ICCL28-NN,940ICCL28,NSE
3578,696TN51-SG,696TN51,NSE
9708,769MZ31-SG,769MZ31,NSE
11161,756WB42-SG,756WB42,NSE
16943,ASHOKAMET-EQ,ASHOKAMET,NSE
14504,BALAMINES-BL,BALAMINES,NSE
17082,URAVI-BL,URAVI,NSE
7862,GEPIL-EQ,GEPIL,NSE
16819,QNIFTY-EQ,QNIFTY,NSE
22649,PARKHOTELS-EQ,PARKHOTELS,NSE
6943,TARSONS-EQ,TARSONS,NSE
8620,INDOBORAX-BL,INDOBORAX,NSE
12026,RENUKA-EQ,RENUKA,NSE
12715,SEMAC-BL,SEMAC,NSE
17010,GENSOL-EQ,GENSOL,NSE
8851,UMAEXPORTS-BL,UMAEXPORTS,NSE
99926026,Nifty Serv Sector,NIFTY SERV SECTOR,NSE
8483,MITCON-BL,MITCON,NSE
20926,74GJ26-SG,74GJ26,NSE
20775,712HR40-SG,712HR40,NSE
2350,NURECA-EQ,NURECA,NSE
10215,795AP39-SG,795AP39,NSE
12408,GRAPHITE-BL,GRAPHITE,NSE
12232,BAGFILMS-BL,BAGFILMS,NSE
8956,ELDEHSG-BL,ELDEHSG,NSE
3435,BBOX-EQ,BBOX,NSE
13387,766TS34-SG,766TS34,NSE
13622,BINANIIND-BE,BINANIIND,NSE
14647,778TS34-SG,778TS34,NSE
6136,DIGJAMLMTD-BE,DIGJAMLMTD,NSE
12817,TATAMOTORS-BL,TATAMOTORS,NSE
13566,AVONMORE-BE,AVONMORE,NSE
16987,743AP39-SG,743AP39,NSE
3466,TFCILTD-EQ,TFCILTD,NSE
2584,72RJ46-SG,72RJ46,NSE
11218,MAKS-SM,MAKS,NSE
7927,AGSTRA-EQ,AGSTRA,NSE
18099,JUBLFOOD-BL,JUBLFOOD,NSE
11501,FROG-SM,FROG,NSE
20199,BEDMUTHA-BL,BEDMUTHA,NSE
12397,GMDCLTD-BL,GMDCLTD,NSE
7843,654GS2032-GS,654GS2032,NSE
14342,GANESHHOUC-BL,GANESHHOUC,NSE
23215,747JK44-SG,747JK44,NSE
24096,723GJ27-SG,723GJ27,NSE
